corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
01365038,자람테크놀로지,389020,20230321,사업보고서 (2022.12),2022.12,14.11,-,-,-,-,14.11,,,,
01365038,자람테크놀로지,389020,20230515,분기보고서 (2023.03),2023.03,28.73,+14.62,+103.61%,-,-,28.73,14.620000000000001,103.6144578313253,,
01365038,자람테크놀로지,389020,20230814,반기보고서 (2023.06),2023.06,39.65,+10.92,+38.01%,-,-,39.65,10.919999999999998,38.009049773755656,,
01365038,자람테크놀로지,389020,20231113,분기보고서 (2023.09),2023.09,196.09,+156.44,+394.55%,-,-,196.09,156.44,394.5523329129887,,
01365038,자람테크놀로지,389020,20240320,사업보고서 (2023.12),2023.12,171.06,-25.03,-12.76%,+156.95,"+1,112.33%",171.06,-25.03,-12.764546891733385,156.95,1112.3316796598158
01365038,자람테크놀로지,389020,20240513,분기보고서 (2024.03),2024.03,128.05,-43.01,-25.14%,+99.32,+345.70%,128.05,-43.00999999999999,-25.1432245995557,99.32000000000001,345.70135746606337
01365038,자람테크놀로지,389020,20240812,반기보고서 (2024.06),2024.06,105.08,-22.97,-17.94%,+65.43,+165.02%,105.08,-22.970000000000013,-17.93830534947287,65.43,165.0189155107188
01365038,자람테크놀로지,389020,20241114,분기보고서 (2024.09),2024.09,69.26,-35.82,-34.09%,-126.83,-64.68%,69.26,-35.81999999999999,-34.08831366577844,-126.83,-64.67948391044929
01365038,자람테크놀로지,389020,20250319,사업보고서 (2024.12),2024.12,51.84,-17.42,-25.15%,-119.22,-69.69%,51.84,-17.42,-25.15160265665608,-119.22,-69.694843914416
01365038,자람테크놀로지,389020,20250515,분기보고서 (2025.03),2025.03,48.2,-3.64,-7.02%,-79.85,-62.36%,48.2,-3.6400000000000006,-7.021604938271608,-79.85000000000001,-62.35845372901211
01365038,자람테크놀로지,389020,20250814,반기보고서 (2025.06),2025.06,50.8,+2.6,+5.39%,-54.28,-51.66%,50.8,2.5999999999999943,5.394190871369275,-54.28,-51.65588123334602
01365038,자람테크놀로지,389020,20251114,분기보고서 (2025.09),2025.09,49.27,-1.53,-3.01%,-19.99,-28.86%,49.27,-1.529999999999994,-3.0118110236220352,-19.990000000000002,-28.862258157666766
01365038,자람테크놀로지,389020,20260318,사업보고서 (2025.12),2025.12,278.86,+229.59,+465.98%,+227.02,+437.92%,278.86,229.59,465.98335701238074,227.02,437.92438271604937
