corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
01407158,모코엠시스,333050,20221114,분기보고서 (2022.09),2022.09,128.08,-,-,-,-,128.07826,,,,
01407158,모코엠시스,333050,20230322,사업보고서 (2022.12),2022.12,112.24,-15.84,-12.37%,-,-,112.23648,-15.84178,-12.368828246105156,,
01407158,모코엠시스,333050,20230515,분기보고서 (2023.03),2023.03,36.37,-75.86,-67.59%,-,-,36.37463,-75.86185,-67.59108090346382,,
01407158,모코엠시스,333050,20230814,반기보고서 (2023.06),2023.06,44.36,+7.99,+21.96%,-,-,44.36203,7.987399999999994,21.958711332596348,,
01407158,모코엠시스,333050,20231114,분기보고서 (2023.09),2023.09,147.07,+102.7,+231.51%,+18.99,+14.83%,147.06653,102.7045,231.5144279916857,18.98827,14.825521520982562
01407158,모코엠시스,333050,20240321,사업보고서 (2023.12),2023.12,217.16,+70.09,+47.66%,+104.92,+93.48%,217.15918,70.09264999999999,47.660504398927486,104.92269999999999,93.4835982026521
01407158,모코엠시스,333050,20240514,분기보고서 (2024.03),2024.03,250.08,+32.92,+15.16%,+213.71,+587.52%,250.08165,32.922470000000004,15.160524183228175,213.70702,587.5166840185041
01407158,모코엠시스,333050,20240814,반기보고서 (2024.06),2024.06,268.26,+18.18,+7.27%,+223.9,+504.71%,268.25963,18.17798000000002,7.26881800403989,223.8976,504.70548800404316
01407158,모코엠시스,333050,20241113,분기보고서 (2024.09),2024.09,169.16,-99.1,-36.94%,+22.09,+15.02%,169.15661,-99.10302000000001,-36.94294963427781,22.09008,15.020467267433318
01407158,모코엠시스,333050,20250320,사업보고서 (2024.12),2024.12,203.92,+34.76,+20.55%,-13.24,-6.10%,203.91974,34.76312999999999,20.550855210446684,-13.239440000000002,-6.096652234549791
01407158,모코엠시스,333050,20250515,분기보고서 (2025.03),2025.03,195.18,-8.74,-4.28%,-54.9,-21.95%,195.18222,-8.73751999999999,-4.284783807590175,-54.899429999999995,-21.952602280095316
01407158,모코엠시스,333050,20250814,반기보고서 (2025.06),2025.06,200.27,+5.09,+2.61%,-67.99,-25.34%,200.26973,5.087510000000009,2.606543772275982,-67.9899,-25.344812411766917
01407158,모코엠시스,333050,20251114,분기보고서 (2025.09),2025.09,163.03,-37.24,-18.59%,-6.12,-3.62%,163.03465,-37.23508000000001,-18.592465271711312,-6.121960000000001,-3.6191077605539634
01407158,모코엠시스,333050,20260319,사업보고서 (2025.12),2025.12,182.48,+19.45,+11.93%,-21.44,-10.51%,182.48026,19.445609999999988,11.927286622812993,-21.439480000000003,-10.513685433298416
