corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00524421,테스,095610,20220812,반기보고서 (2022.06),2022.06,719.37,-,-,-,-,719.37,,,,
00524421,테스,095610,20221114,분기보고서 (2022.09),2022.09,528.75,-190.62,-26.50%,-,-,528.75,-190.62,-26.498185912673588,,
00524421,테스,095610,20230310,사업보고서 (2022.12),2022.12,341.93,-186.82,-35.33%,-,-,341.93,-186.82,-35.3323877068558,,
00524421,테스,095610,20230515,분기보고서 (2023.03),2023.03,356.02,+14.09,+4.12%,-,-,356.02,14.089999999999975,4.120726464481028,,
00524421,테스,095610,20230811,반기보고서 (2023.06),2023.06,54.81,-301.21,-84.60%,-664.56,-92.38%,54.81,-301.21,-84.60479748328746,-664.56,-92.38083322907544
00524421,테스,095610,20231114,분기보고서 (2023.09),2023.09,114.59,+59.78,+109.07%,-414.16,-78.33%,114.59,59.78,109.06768837803322,-414.15999999999997,-78.32813238770684
00524421,테스,095610,20240315,사업보고서 (2023.12),2023.12,92.37,-22.22,-19.39%,-249.56,-72.99%,92.37,-22.22,-19.390871803822318,-249.56,-72.98569882724534
00524421,테스,095610,20240514,분기보고서 (2024.03),2024.03,222.37,+130,+140.74%,-133.65,-37.54%,222.37,130.0,140.73833495723719,-133.64999999999998,-37.54002584124487
00524421,테스,095610,20240814,반기보고서 (2024.06),2024.06,460,+237.63,+106.86%,+405.19,+739.26%,460.0,237.63,106.86243647974098,405.19,739.2629082284254
00524421,테스,095610,20250314,사업보고서 (2024.12),2024.12,243.83,-216.17,-46.99%,+151.46,+163.97%,243.83,-216.17,-46.99347826086956,151.46,163.97098625094728
00524421,테스,095610,20250512,분기보고서 (2025.03),2025.03,551.67,+307.84,+126.25%,+329.3,+148.09%,551.67,307.8399999999999,126.25189681335355,329.29999999999995,148.08652246256239
00524421,테스,095610,20250814,반기보고서 (2025.06),2025.06,-,-,-,-,-,,,,,
00524421,테스,095610,20251114,분기보고서 (2025.09),2025.09,782.64,-,-,-,-,782.64,,,,
00524421,테스,095610,20260313,사업보고서 (2025.12),2025.12,412.21,-370.43,-47.33%,+168.38,+69.06%,412.21,-370.43,-47.33082898906266,168.37999999999997,69.05630972398801
