corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00450995,대모,317850,20220317,사업보고서 (2021.12),2021.12,83.52,-,-,-,-,83.52305,,,,
00450995,대모,317850,20220513,분기보고서 (2022.03),2022.03,70.36,-13.16,-15.76%,-,-,70.36376,-13.159289999999999,-15.75527953062059,,
00450995,대모,317850,20220812,반기보고서 (2022.06),2022.06,70.98,+0.61,+0.87%,-,-,70.97622,0.6124599999999987,0.8704196592109303,,
00450995,대모,317850,20221111,분기보고서 (2022.09),2022.09,73.56,+2.58,+3.64%,-,-,73.55857,2.5823500000000053,3.638331260808214,,
00450995,대모,317850,20230316,사업보고서 (2022.12),2022.12,66.88,-6.67,-9.07%,-16.64,-19.92%,66.88433,-6.6742399999999975,-9.073368337638964,-16.638719999999992,-19.921111597337493
00450995,대모,317850,20230512,분기보고서 (2023.03),2023.03,45.35,-21.54,-32.20%,-25.02,-35.55%,45.34831,-21.536020000000008,-32.19890219428079,-25.01545,-35.551610658668615
00450995,대모,317850,20230811,반기보고서 (2023.06),2023.06,41.66,-3.69,-8.14%,-29.32,-41.31%,41.65602,-3.69229,-8.142067477266512,-29.3202,-41.30989224278216
00450995,대모,317850,20231113,분기보고서 (2023.09),2023.09,28.66,-13,-31.21%,-44.9,-61.04%,28.65582,-13.0002,-31.20845438426427,-44.902750000000005,-61.043533064876065
00450995,대모,317850,20240319,사업보고서 (2023.12),2023.12,34.78,+6.12,+21.37%,-32.1,-48.00%,34.77971,6.123890000000003,21.370492974900056,-32.104620000000004,-48.000211708781414
00450995,대모,317850,20240514,분기보고서 (2024.03),2024.03,48.8,+14.02,+40.32%,+3.45,+7.62%,48.80287,14.023159999999997,40.31994516343005,3.4545600000000007,7.617836254537382
00450995,대모,317850,20240812,반기보고서 (2024.06),2024.06,56.96,+8.16,+16.71%,+15.3,+36.74%,56.95854,8.15567,16.711455699224253,15.302520000000001,36.73543463825877
00450995,대모,317850,20241113,분기보고서 (2024.09),2024.09,53.44,-3.52,-6.18%,+24.78,+86.49%,53.43881,-3.5197300000000027,-6.179459656093722,24.782989999999998,86.48501421351753
00450995,대모,317850,20250319,사업보고서 (2024.12),2024.12,48.09,-5.35,-10.01%,+13.31,+38.27%,48.08916,-5.349649999999997,-10.01079552482549,13.309449999999998,38.26785789760754
00450995,대모,317850,20250514,분기보고서 (2025.03),2025.03,45.21,-2.88,-5.99%,-3.6,-7.37%,45.20733,-2.881830000000001,-5.992681094866292,-3.5955399999999997,-7.36747654389998
00450995,대모,317850,20250813,반기보고서 (2025.06),2025.06,42.63,-2.58,-5.71%,-14.33,-25.16%,42.62696,-2.580370000000002,-5.707857553188833,-14.331580000000002,-25.16142443257851
00450995,대모,317850,20251114,분기보고서 (2025.09),2025.09,28.47,-14.16,-33.21%,-24.97,-46.73%,28.46846,-14.158499999999997,-33.21489498664695,-24.970349999999996,-46.72699485636001
00450995,대모,317850,20260319,사업보고서 (2025.12),2025.12,56.46,+27.99,+98.32%,+8.37,+17.41%,56.46003,27.991570000000003,98.3248479194168,8.370870000000004,17.40697903643982
