corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00129989,코스모신소재,005070,20220408,[기재정정]사업보고서 (2021.12),2021.12,220.5,-,-,-,-,220.5,,,,
00129989,코스모신소재,005070,20220513,분기보고서 (2022.03),2022.03,"1,560.46","+1,339.96",+607.69%,-,-,1560.46,1339.96,607.6916099773243,,
00129989,코스모신소재,005070,20220816,반기보고서 (2022.06),2022.06,"1,560.46",0,0.00%,-,-,1560.46,0.0,0.0,,
00129989,코스모신소재,005070,20221111,분기보고서 (2022.09),2022.09,"1,560.46",0,0.00%,-,-,1560.46,0.0,0.0,,
00129989,코스모신소재,005070,20230811,반기보고서 (2023.06),2023.06,"3,107","+1,546.54",+99.11%,"+1,546.54",+99.11%,3107.0,1546.54,99.10795534650039,1546.54,99.10795534650039
00129989,코스모신소재,005070,20231114,분기보고서 (2023.09),2023.09,"2,656",-451,-14.52%,"+1,095.54",+70.21%,2656.0,-451.0,-14.515609913099448,1095.54,70.20622124245415
00129989,코스모신소재,005070,20240315,사업보고서 (2023.12),2023.12,"1,915",-741,-27.90%,-,-,1915.0,-741.0,-27.899096385542165,,
00129989,코스모신소재,005070,20240514,분기보고서 (2024.03),2024.03,"1,280",-635,-33.16%,-,-,1280.0,-635.0,-33.15926892950392,,
00129989,코스모신소재,005070,20240813,반기보고서 (2024.06),2024.06,"2,910","+1,630",+127.34%,-197,-6.34%,2910.0,1630.0,127.34375,-197.0,-6.34052140328291
00129989,코스모신소재,005070,20241114,분기보고서 (2024.09),2024.09,"2,003",-907,-31.17%,-653,-24.59%,2003.0,-907.0,-31.168384879725085,-653.0,-24.585843373493976
00129989,코스모신소재,005070,20250314,사업보고서 (2024.12),2024.12,"1,347",-656,-32.75%,-568,-29.66%,1347.0,-656.0,-32.7508736894658,-568.0,-29.660574412532636
00129989,코스모신소재,005070,20250514,분기보고서 (2025.03),2025.03,"1,117",-230,-17.07%,-163,-12.73%,1117.0,-230.0,-17.07498144023757,-163.0,-12.734375
00129989,코스모신소재,005070,20250813,반기보고서 (2025.06),2025.06,"2,504","+1,387",+124.17%,-406,-13.95%,2504.0,1387.0,124.17188898836167,-406.0,-13.951890034364261
00129989,코스모신소재,005070,20251114,분기보고서 (2025.09),2025.09,"2,504",0,0.00%,+501,+25.01%,2504.0,0.0,0.0,501.0,25.012481278082877
00129989,코스모신소재,005070,20260316,사업보고서 (2025.12),2025.12,"2,504",0,0.00%,"+1,157",+85.89%,2504.0,0.0,0.0,1157.0,85.89458054936897
