corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00351375,뉴보텍,060260,20220816,[기재정정]사업보고서 (2021.12),2021.12,149.95,-,-,-,-,149.94652489,,,,
00351375,뉴보텍,060260,20220516,분기보고서 (2022.03),2022.03,184.7,+34.76,+23.18%,-,-,184.70324399,34.7567191,23.17940954316704,,
00351375,뉴보텍,060260,20220816,반기보고서 (2022.06),2022.06,193.29,+8.59,+4.65%,-,-,193.28997943,8.586735439999984,4.648935911740071,,
00351375,뉴보텍,060260,20221114,분기보고서 (2022.09),2022.09,755.28,+561.99,+290.75%,-,-,755.280431,561.99045157,290.7499153485735,,
00351375,뉴보텍,060260,20230322,사업보고서 (2022.12),2022.12,200.19,-555.09,-73.50%,+50.24,+33.50%,200.18609543,-555.09433557,-73.49513012472053,50.23957053999999,33.50499158073551
00351375,뉴보텍,060260,20230512,분기보고서 (2023.03),2023.03,225.53,+25.35,+12.66%,+40.83,+22.11%,225.53400245,25.347907020000008,12.662171648611587,40.83075846,22.106140410945144
00351375,뉴보텍,060260,20230814,반기보고서 (2023.06),2023.06,221.03,-4.51,-2.00%,+27.74,+14.35%,221.02887577,-4.505126679999989,-1.9975376799331035,27.738896340000025,14.350923116552803
00351375,뉴보텍,060260,20231114,분기보고서 (2023.09),2023.09,189.6,-31.43,-14.22%,-565.68,-74.90%,189.60196349,-31.42691228000001,-14.218464519858697,-565.67846751,-74.89648139844365
00351375,뉴보텍,060260,20240328,사업보고서 (2023.12),2023.12,168.07,-21.54,-11.36%,-32.12,-16.04%,168.06625525,-21.53570823999999,-11.358378280262816,-32.11984017999998,-16.04499059288135
00351375,뉴보텍,060260,20240516,분기보고서 (2024.03),2024.03,128.28,-39.78,-23.67%,-97.25,-43.12%,128.28147343,-39.784781820000006,-23.672082037420182,-97.25252902,-43.121005242462495
00351375,뉴보텍,060260,20240814,반기보고서 (2024.06),2024.06,142.29,+14,+10.92%,-78.74,-35.63%,142.28595777,14.004484340000005,10.916996792714496,-78.742918,-35.625624808379754
00351375,뉴보텍,060260,20241114,분기보고서 (2024.09),2024.09,137.07,-5.22,-3.67%,-52.53,-27.71%,137.07053314,-5.215424630000001,-3.665452804858327,-52.531430349999994,-27.706163682619568
00351375,뉴보텍,060260,20250321,사업보고서 (2024.12),2024.12,116.16,-20.91,-15.26%,-51.91,-30.88%,116.15905946,-20.911473680000014,-15.255994998313472,-51.90719579000002,-30.884960049111353
00351375,뉴보텍,060260,20250515,분기보고서 (2025.03),2025.03,145.34,+29.18,+25.12%,+17.05,+13.29%,145.33509303,29.17603357,25.117312162851093,17.05361959999999,13.29390686279085
00351375,뉴보텍,060260,20250814,반기보고서 (2025.06),2025.06,157.03,+11.69,+8.04%,+14.74,+10.36%,157.02564807,11.690555039999992,8.04386249478426,14.739690299999978,10.359202363332399
00351375,뉴보텍,060260,20251114,분기보고서 (2025.09),2025.09,166.83,+9.81,+6.24%,+29.76,+21.71%,166.83079353,9.805145460000006,6.244295489631724,29.760260389999985,21.711639772790324
00351375,뉴보텍,060260,20260323,사업보고서 (2025.12),2025.12,174.68,+7.85,+4.70%,+58.52,+50.38%,174.67615589,7.845362359999996,4.702586491377692,58.517096429999995,50.376696145814336
