corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00185356,제룡전기,033100,20220316,사업보고서 (2021.12),2021.12,382.16,-,-,-,-,382.16072053,,,,
00185356,제룡전기,033100,20220513,분기보고서 (2022.03),2022.03,858.1,+475.94,+124.54%,-,-,858.09703383,475.9363133,124.53826040518953,,
00185356,제룡전기,033100,20220816,반기보고서 (2022.06),2022.06,"1,356.53",+498.43,+58.09%,-,-,1356.52827952,498.4312456900001,58.085650694458145,,
00185356,제룡전기,033100,20221111,분기보고서 (2022.09),2022.09,"1,761.82",+405.29,+29.88%,-,-,1761.81703265,405.28875313000003,29.87691146943203,,
00185356,제룡전기,033100,20230331,[기재정정]사업보고서 (2022.12),2022.12,"2,323.97",+562.15,+31.91%,"+1,941.81",+508.11%,2323.96783083,562.1507981799998,31.907444857338696,1941.8071103,508.112688192288
00185356,제룡전기,033100,20230512,분기보고서 (2023.03),2023.03,"2,933.99",+610.02,+26.25%,"+2,075.9",+241.92%,2933.99247866,610.02464783,26.24927246140627,2075.89544483,241.91849674209007
00185356,제룡전기,033100,20230811,반기보고서 (2023.06),2023.06,"2,549.91",-384.08,-13.09%,"+1,193.38",+87.97%,2549.91151526,-384.08096339999975,-13.09072760729828,1193.3832357400001,87.97334001487033
00185356,제룡전기,033100,20231117,[기재정정]분기보고서 (2023.09),2023.09,"3,230.89",+680.98,+26.71%,"+1,469.07",+83.38%,3230.89202002,680.9805047599998,26.706044530747718,1469.07498737,83.38408359921017
00185356,제룡전기,033100,20240318,사업보고서 (2023.12),2023.12,"2,572.25",-658.64,-20.39%,+248.29,+10.68%,2572.25400644,-658.63801358,-20.38563992540744,248.2861756100001,10.683718264780165
