corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00161116,HL D&I,014790,20230512,분기보고서 (2023.03),2023.03,"43,240.6",-,-,-,-,43240.6,,,,
00161116,HL D&I,014790,20231114,분기보고서 (2023.09),2023.09,"39,457.58","-3,783.02",-8.75%,-,-,39457.58,-3783.019999999997,-8.74876851847568,,
00161116,HL D&I,014790,20240318,사업보고서 (2023.12),2023.12,"41,273.25","+1,815.67",+4.60%,-,-,41273.25,1815.6699999999983,4.601574653083129,,
00161116,HL D&I,014790,20240516,분기보고서 (2024.03),2024.03,"39,495.05","-1,778.2",-4.31%,"-3,745.55",-8.66%,39495.05,-1778.199999999997,-4.3083595306887545,-3745.5499999999956,-8.66211384670887
00161116,HL D&I,014790,20241114,분기보고서 (2024.09),2024.09,"38,368.32","-1,126.73",-2.85%,"-1,089.26",-2.76%,38368.32,-1126.7300000000032,-2.8528385202702733,-1089.260000000002,-2.760584911695046
