corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00447502,바이오톡스텍,086040,20220317,사업보고서 (2021.12),2021.12,0,-,-,-,-,0.00033106,,,,
00447502,바이오톡스텍,086040,20220516,분기보고서 (2022.03),2022.03,-,-,-,-,-,,,,,
00447502,바이오톡스텍,086040,20220816,반기보고서 (2022.06),2022.06,0,-,-,-,-,0.00032886,,,,
00447502,바이오톡스텍,086040,20221114,분기보고서 (2022.09),2022.09,0,-0,-0.22%,-,-,0.00032815,-7.100000000000118e-07,-0.21589734233412594,,
00447502,바이오톡스텍,086040,20230321,사업보고서 (2022.12),2022.12,0,-0,-4.33%,-0,-5.17%,0.00031393,-1.4219999999999955e-05,-4.333384123114414,-1.7129999999999966e-05,-5.174288648583328
00447502,바이오톡스텍,086040,20230515,분기보고서 (2023.03),2023.03,0,-0,-10.74%,-,-,0.0002802,-3.3730000000000045e-05,-10.74443347243017,,
00447502,바이오톡스텍,086040,20230811,반기보고서 (2023.06),2023.06,0,-0,-7.01%,-0,-20.77%,0.00026056,-1.9639999999999968e-05,-7.00927908636687,-6.829999999999998e-05,-20.76871617101502
00447502,바이오톡스텍,086040,20231114,분기보고서 (2023.09),2023.09,0,+0,+0.37%,-0,-20.30%,0.00026152,9.599999999999908e-07,0.3684372121584234,-6.662999999999998e-05,-20.304738686576254
00447502,바이오톡스텍,086040,20240321,사업보고서 (2023.12),2023.12,0,+0,+28.71%,+0,+7.22%,0.0003366,7.507999999999999e-05,28.70908534720098,2.266999999999997e-05,7.221355079157764
00447502,바이오톡스텍,086040,20240516,분기보고서 (2024.03),2024.03,0,-0,-2.78%,+0,+16.79%,0.00032725,-9.349999999999983e-06,-2.777777777777768,4.705000000000003e-05,16.791577444682382
00447502,바이오톡스텍,086040,20241114,분기보고서 (2024.09),2024.09,334.89,+334.89,"+102,334,506.57%",+334.89,"+128,055,115.66%",334.89,334.88967275,102334506.56990068,334.88973848,128055115.66228205
