corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00369213,폴라리스AI,039980,20220321,사업보고서 (2021.12),2021.12,0.13,-,-,-,-,0.13424111,,,,
00369213,폴라리스AI,039980,20220516,[기재정정]분기보고서 (2022.03),2022.03,0.13,-0.01,-5.13%,-,-,0.12735072,-0.006890389999999996,-5.132846413442193,,
00369213,폴라리스AI,039980,20220816,반기보고서 (2022.06),2022.06,0.12,-0.01,-5.83%,-,-,0.11993203,-0.0074186900000000056,-5.825400908608924,,
00369213,폴라리스AI,039980,20221111,분기보고서 (2022.09),2022.09,0.21,+0.09,+73.59%,-,-,0.20819513,0.08826310000000001,73.59426835349991,,
00369213,폴라리스AI,039980,20230321,사업보고서 (2022.12),2022.12,0.22,+0.01,+5.94%,+0.09,+64.31%,0.22057074,0.012375609999999981,5.944236063542885,0.08632962999999999,64.30938331782268
00369213,폴라리스AI,039980,20230510,분기보고서 (2023.03),2023.03,0.18,-0.04,-17.23%,+0.06,+43.36%,0.18257308,-0.03799765999999999,-17.226972172283595,0.05522236,43.362424649032214
00369213,폴라리스AI,039980,20230811,반기보고서 (2023.06),2023.06,0.16,-0.03,-14.78%,+0.04,+29.73%,0.15558404,-0.026989039999999992,-14.78259555023117,0.03565201000000001,29.726846114419985
00369213,폴라리스AI,039980,20231114,분기보고서 (2023.09),2023.09,0.18,+0.02,+15.74%,-0.03,-13.50%,0.18007939,0.02449535,15.744127739580493,-0.02811574,-13.504513770326904
00369213,폴라리스AI,039980,20240313,사업보고서 (2023.12),2023.12,0.13,-0.05,-27.55%,-0.09,-40.85%,0.13045915,-0.04962024000000001,-27.554646869916656,-0.09011158999999999,-40.85382766544647
00369213,폴라리스AI,039980,20240516,분기보고서 (2024.03),2024.03,0.11,-0.02,-18.49%,-0.08,-41.76%,0.10633164,-0.02412750999999999,-18.494302622698367,-0.07624144,-41.759409437579734
00369213,폴라리스AI,039980,20240814,반기보고서 (2024.06),2024.06,0.09,-0.02,-15.85%,-0.07,-42.49%,0.08947876,-0.01685288,-15.849355845541368,-0.06610528,-42.488471182519746
00369213,폴라리스AI,039980,20241114,분기보고서 (2024.09),2024.09,0.12,+0.03,+38.54%,-0.06,-31.16%,0.12396827,0.03448951,38.54491278153609,-0.05611112,-31.15910154959987
00369213,폴라리스AI,039980,20250314,사업보고서 (2024.12),2024.12,0.05,-0.08,-62.29%,-0.08,-64.17%,0.04675002,-0.07721825,-62.288721138078316,-0.08370912999999999,-64.16501257290118
00369213,폴라리스AI,039980,20250515,분기보고서 (2025.03),2025.03,0.03,-0.01,-25.80%,-0.07,-67.38%,0.03468711,-0.012062910000000003,-25.80300500406204,-0.07164453000000001,-67.37837392520233
00369213,폴라리스AI,039980,20250814,반기보고서 (2025.06),2025.06,0.06,+0.03,+81.65%,-0.03,-29.58%,0.06300767,0.02832056,81.64577562097276,-0.026471090000000003,-29.58365761885838
00369213,폴라리스AI,039980,20251114,분기보고서 (2025.09),2025.09,0.12,+0.06,+89.45%,-0,-3.71%,0.11936906,0.05636139,89.45163342812073,-0.004599210000000006,-3.7099896610640823
00369213,폴라리스AI,039980,20260316,사업보고서 (2025.12),2025.12,0.07,-0.05,-38.19%,+0.03,+57.82%,0.07378027,-0.045588790000000004,-38.19146267885498,0.027030249999999992,57.81869184227085
