corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00109693,DL,000210,20230728,[기재정정]사업보고서 (2021.12),2021.12,"36,983.03",-,-,-,-,36983.03,,,,
00109693,DL,000210,20220516,분기보고서 (2022.03),2022.03,"32,269.21","-4,713.82",-12.75%,-,-,32269.21,-4713.82,-12.745899943839111,,
00109693,DL,000210,20220816,반기보고서 (2022.06),2022.06,"31,674.55",-594.66,-1.84%,-,-,31674.55,-594.6599999999999,-1.8428092909618776,,
00109693,DL,000210,20221114,분기보고서 (2022.09),2022.09,"30,869.18",-805.37,-2.54%,-,-,30869.18,-805.369999999999,-2.542640700499299,,
00109693,DL,000210,20230728,[기재정정]사업보고서 (2022.12),2022.12,"30,098.77",-770.41,-2.50%,"-6,884.26",-18.61%,30098.77,-770.4099999999999,-2.4957255100394593,-6884.259999999998,-18.614645690198987
00109693,DL,000210,20230515,분기보고서 (2023.03),2023.03,"59,686.71","+29,587.94",+98.30%,"+27,417.5",+84.96%,59686.71,29587.94,98.3028210122872,27417.5,84.96489377955024
00109693,DL,000210,20230811,반기보고서 (2023.06),2023.06,"55,223.91","-4,462.8",-7.48%,"+23,549.36",+74.35%,55223.91,-4462.799999999996,-7.477041371521387,23549.360000000004,74.34789128811619
00109693,DL,000210,20231114,분기보고서 (2023.09),2023.09,"82,603.02","+27,379.11",+49.58%,"+51,733.84",+167.59%,82603.02,27379.11,49.57836198125052,51733.840000000004,167.59058711634066
00109693,DL,000210,20240329,[기재정정]사업보고서 (2023.12),2023.12,"71,719.25","-10,883.77",-13.18%,"+41,620.48",+138.28%,71719.25,-10883.770000000004,-13.175995260221729,41620.479999999996,138.2796705646111
00109693,DL,000210,20240516,[기재정정]분기보고서 (2024.03),2024.03,"75,240.82","+3,521.57",+4.91%,"+15,554.11",+26.06%,75240.82,3521.570000000007,4.910215876490631,15554.110000000008,26.05958679913838
00109693,DL,000210,20240814,반기보고서 (2024.06),2024.06,"74,344.7",-896.12,-1.19%,"+19,120.79",+34.62%,74344.7,-896.1200000000099,-1.1910024372408623,19120.789999999994,34.624114808241565
00109693,DL,000210,20241114,분기보고서 (2024.09),2024.09,"81,951.08","+7,606.38",+10.23%,-651.94,-0.79%,81951.08,7606.380000000005,10.231233699241503,-651.9400000000023,-0.7892447515841459
00109693,DL,000210,20250317,사업보고서 (2024.12),2024.12,"87,674.02","+5,722.94",+6.98%,"+15,954.77",+22.25%,87674.02,5722.940000000002,6.983361293103152,15954.770000000004,22.246147303548216
00109693,DL,000210,20250515,분기보고서 (2025.03),2025.03,"86,410.05","-1,263.97",-1.44%,"+11,169.23",+14.84%,86410.05,-1263.9700000000012,-1.4416699496612617,11169.229999999996,14.844641512413068
00109693,DL,000210,20250814,반기보고서 (2025.06),2025.06,"85,134.98","-1,275.07",-1.48%,"+10,790.28",+14.51%,85134.98,-1275.070000000007,-1.4756038215462342,10790.279999999999,14.513852366073168
00109693,DL,000210,20251114,분기보고서 (2025.09),2025.09,"83,239.32","-1,895.66",-2.23%,"+1,288.24",+1.57%,83239.32,-1895.659999999989,-2.2266523114235603,1288.2400000000052,1.571962199888037
00109693,DL,000210,20260318,사업보고서 (2025.12),2025.12,"84,208.06",+968.74,+1.16%,"-3,465.96",-3.95%,84208.06,968.7399999999907,1.1638009536838911,-3465.9600000000064,-3.953234949190201
