corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00899556,제룡산업,147830,20220316,사업보고서 (2021.12),2021.12,26.91,-,-,-,-,26.90903,,,,
00899556,제룡산업,147830,20220513,분기보고서 (2022.03),2022.03,43.32,+16.41,+61.00%,-,-,43.32298,16.41395,60.99792523179022,,
00899556,제룡산업,147830,20220816,반기보고서 (2022.06),2022.06,76.4,+33.08,+76.35%,-,-,76.40118,33.078199999999995,76.35255007850337,,
00899556,제룡산업,147830,20221114,분기보고서 (2022.09),2022.09,109.33,+32.93,+43.10%,-,-,109.32866,32.92748,43.098130159769795,,
00899556,제룡산업,147830,20230320,사업보고서 (2022.12),2022.12,93.88,-15.45,-14.13%,+66.97,+248.88%,93.88059,-15.448070000000001,-14.129936285691237,66.97156,248.88136064362035
00899556,제룡산업,147830,20230512,분기보고서 (2023.03),2023.03,77.45,-16.43,-17.50%,+34.12,+78.77%,77.44709,-16.433499999999995,-17.50468334295726,34.12411,78.76676535178329
00899556,제룡산업,147830,20230811,반기보고서 (2023.06),2023.06,79.09,+1.65,+2.13%,+2.69,+3.52%,79.09303,1.645939999999996,2.125244473355936,2.6918500000000023,3.52330945673876
00899556,제룡산업,147830,20231113,분기보고서 (2023.09),2023.09,77.08,-2.01,-2.55%,-32.25,-29.50%,77.07977,-2.0132600000000025,-2.545432890862831,-32.24889,-29.49719680091204
00899556,제룡산업,147830,20240318,사업보고서 (2023.12),2023.12,48.92,-28.16,-36.53%,-44.96,-47.89%,48.91883,-28.160939999999997,-36.53480024654977,-44.96176,-47.89249833218986
00899556,제룡산업,147830,20240513,분기보고서 (2024.03),2024.03,44.31,-4.61,-9.43%,-33.14,-42.79%,44.30532,-4.613509999999998,-9.430949186642446,-33.14177,-42.79278924488964
00899556,제룡산업,147830,20240812,반기보고서 (2024.06),2024.06,37.76,-6.54,-14.77%,-41.33,-52.26%,37.76035,-6.544969999999999,-14.772424620790458,-41.332679999999996,-52.25830898120858
00899556,제룡산업,147830,20241111,분기보고서 (2024.09),2024.09,48.28,+10.52,+27.86%,-28.8,-37.36%,48.28199,10.521639999999998,27.86425443620093,-28.797779999999996,-37.36100925054654
00899556,제룡산업,147830,20250317,사업보고서 (2024.12),2024.12,13.32,-34.96,-72.42%,-35.6,-72.78%,13.31731,-34.96468,-72.41764475739298,-35.60152,-72.77672013006034
00899556,제룡산업,147830,20250513,분기보고서 (2025.03),2025.03,205.99,+192.67,"+1,446.78%",+161.68,+364.93%,205.98896,192.67165,1446.776038103791,161.68364,364.93053204445874
00899556,제룡산업,147830,20250813,반기보고서 (2025.06),2025.06,182.85,-23.14,-11.23%,+145.09,+384.24%,182.8495,-23.139459999999985,-11.233349593104403,145.08915000000002,384.2367721697495
00899556,제룡산업,147830,20251112,분기보고서 (2025.09),2025.09,256.51,+73.66,+40.28%,+208.23,+431.27%,256.50838,73.65887999999998,40.2838837404532,208.22638999999998,431.27134983458626
00899556,제룡산업,147830,20260316,사업보고서 (2025.12),2025.12,200.76,-55.75,-21.73%,+187.44,"+1,407.50%",200.75851,-55.74986999999999,-21.734132038883093,187.4412,1407.5004636822302
