corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00484682,엘오티베큠,083310,20220322,[기재정정]사업보고서 (2021.12),2021.12,0,-,-,-,-,0.00036318,,,,
00484682,엘오티베큠,083310,20220516,분기보고서 (2022.03),2022.03,0,+0,+81.59%,-,-,0.0006595,0.00029632000000000004,81.59039594691339,,
00484682,엘오티베큠,083310,20220812,반기보고서 (2022.06),2022.06,"1,051.48","+1,051.48","+159,435,836.32%",-,-,1051.48,1051.4793405,159435836.31539044,,
00484682,엘오티베큠,083310,20221108,분기보고서 (2022.09),2022.09,"1,381.72",+330.24,+31.41%,-,-,1381.72,330.24,31.407159432419075,,
00484682,엘오티베큠,083310,20230321,사업보고서 (2022.12),2022.12,"1,472.56",+90.84,+6.57%,"+1,472.56","+405,462,755.88%",1472.56,90.83999999999992,6.574414497872216,1472.55963682,405462755.8841346
00484682,엘오티베큠,083310,20230515,분기보고서 (2023.03),2023.03,"1,601.55",+128.99,+8.76%,"+1,601.55","+242,842,962.93%",1601.55,128.99,8.759575161623289,1601.5493405,242842962.9264594
00484682,엘오티베큠,083310,20230810,반기보고서 (2023.06),2023.06,"2,026.9",+425.35,+26.56%,+975.42,+92.77%,2026.9,425.35000000000014,26.558646311385846,975.4200000000001,92.76638642675087
00484682,엘오티베큠,083310,20231108,분기보고서 (2023.09),2023.09,"1,246.37",-780.53,-38.51%,-135.35,-9.80%,1246.37,-780.5300000000002,-38.50855986975185,-135.35000000000014,-9.795761804128198
00484682,엘오티베큠,083310,20240320,사업보고서 (2023.12),2023.12,871.8,-374.57,-30.05%,-600.76,-40.80%,871.8,-374.56999999999994,-30.052873544774016,-600.76,-40.79697941000706
00484682,엘오티베큠,083310,20240514,분기보고서 (2024.03),2024.03,598.45,-273.35,-31.35%,"-1,003.1",-62.63%,598.45,-273.3499999999999,-31.354668501949977,-1003.0999999999999,-62.63307420935968
00484682,엘오티베큠,083310,20240814,반기보고서 (2024.06),2024.06,435.86,-162.59,-27.17%,"-1,591.04",-78.50%,435.86,-162.59000000000003,-27.168518673239205,-1591.04,-78.49622576348118
00484682,엘오티베큠,083310,20241112,분기보고서 (2024.09),2024.09,461.51,+25.65,+5.88%,-784.86,-62.97%,461.51,25.649999999999977,5.884917175239757,-784.8599999999999,-62.9716697288927
00484682,엘오티베큠,083310,20250321,사업보고서 (2024.12),2024.12,521.75,+60.24,+13.05%,-350.05,-40.15%,521.75,60.24000000000001,13.052804922970251,-350.04999999999995,-40.152557926129845
00484682,엘오티베큠,083310,20250515,분기보고서 (2025.03),2025.03,518.2,-3.55,-0.68%,-80.25,-13.41%,518.2,-3.5499999999999545,-0.6804024916147511,-80.25,-13.409641574066336
00484682,엘오티베큠,083310,20250814,반기보고서 (2025.06),2025.06,418.82,-99.38,-19.18%,-17.04,-3.91%,418.82,-99.38000000000005,-19.17792358162872,-17.04000000000002,-3.9095122286972925
00484682,엘오티베큠,083310,20251114,분기보고서 (2025.09),2025.09,359.41,-59.41,-14.19%,-102.1,-22.12%,359.41,-59.40999999999997,-14.185091447399834,-102.09999999999997,-22.123030920240076
