corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00221728,하츠,066130,20220316,사업보고서 (2021.12),2021.12,"1,115.27",-,-,-,-,1115.27,,,,
00221728,하츠,066130,20220516,분기보고서 (2022.03),2022.03,"1,260.9",+145.63,+13.06%,-,-,1260.9,145.6300000000001,13.057824562661956,,
00221728,하츠,066130,20220816,반기보고서 (2022.06),2022.06,"1,331.49",+70.59,+5.60%,-,-,1331.49,70.58999999999992,5.598382108018085,,
00221728,하츠,066130,20221114,분기보고서 (2022.09),2022.09,"1,395.43",+63.94,+4.80%,-,-,1395.43,63.940000000000055,4.802138957108215,,
00221728,하츠,066130,20230314,사업보고서 (2022.12),2022.12,"1,353.73",-41.7,-2.99%,+238.46,+21.38%,1353.73,-41.700000000000045,-2.9883261790272564,238.46000000000004,21.38136953383486
00221728,하츠,066130,20230515,분기보고서 (2023.03),2023.03,"1,365.58",+11.85,+0.88%,+104.68,+8.30%,1365.58,11.849999999999909,0.8753591927489257,104.67999999999984,8.302006503291286
00221728,하츠,066130,20230811,반기보고서 (2023.06),2023.06,"1,487.64",+122.06,+8.94%,+156.15,+11.73%,1487.64,122.06000000000017,8.938326571859578,156.1500000000001,11.727463217898752
00221728,하츠,066130,20231114,분기보고서 (2023.09),2023.09,"1,464.13",-23.51,-1.58%,+68.7,+4.92%,1464.13,-23.50999999999999,-1.5803554623430416,68.70000000000005,4.923213633073679
00221728,하츠,066130,20240313,사업보고서 (2023.12),2023.12,"1,439.94",-24.19,-1.65%,+86.21,+6.37%,1439.94,-24.190000000000055,-1.6521756947811994,86.21000000000004,6.36833046471601
00221728,하츠,066130,20240516,분기보고서 (2024.03),2024.03,"1,458.37",+18.43,+1.28%,+92.79,+6.79%,1458.37,18.429999999999836,1.2799144408794705,92.78999999999996,6.794914981180156
00221728,하츠,066130,20240814,반기보고서 (2024.06),2024.06,"1,403.61",-54.76,-3.75%,-84.03,-5.65%,1403.61,-54.75999999999999,-3.7548770202349147,-84.0300000000002,-5.648544002581283
00221728,하츠,066130,20241114,분기보고서 (2024.09),2024.09,"1,242.17",-161.44,-11.50%,-221.96,-15.16%,1242.17,-161.43999999999983,-11.50177043480738,-221.96000000000004,-15.159856023713742
00221728,하츠,066130,20250318,사업보고서 (2024.12),2024.12,"1,249.69",+7.52,+0.61%,-190.25,-13.21%,1249.69,7.519999999999982,0.6053921765941883,-190.25,-13.21235607039182
00221728,하츠,066130,20250515,분기보고서 (2025.03),2025.03,"1,176.63",-73.06,-5.85%,-281.74,-19.32%,1176.63,-73.05999999999995,-5.846249869967746,-281.7399999999998,-19.31882855516774
00221728,하츠,066130,20250814,반기보고서 (2025.06),2025.06,"1,239.53",+62.9,+5.35%,-164.08,-11.69%,1239.53,62.899999999999864,5.345775647399775,-164.07999999999993,-11.689856869073314
00221728,하츠,066130,20251113,분기보고서 (2025.09),2025.09,"1,141.02",-98.51,-7.95%,-101.15,-8.14%,1141.02,-98.50999999999999,-7.94736714722516,-101.15000000000009,-8.143007800864623
00221728,하츠,066130,20260316,사업보고서 (2025.12),2025.12,"1,216.16",+75.14,+6.59%,-33.53,-2.68%,1216.16,75.1400000000001,6.585335927503477,-33.52999999999997,-2.683065400219252
