corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00138279,S-Oil,010950,20230811,반기보고서 (2023.06),2023.06,"59,244.95",-,-,-,-,59244.95,,,,
00138279,S-Oil,010950,20231114,분기보고서 (2023.09),2023.09,"100,371.36","+41,126.41",+69.42%,-,-,100371.36,41126.41,69.41757905104149,,
00138279,S-Oil,010950,20240320,사업보고서 (2023.12),2023.12,"146,113.92","+45,742.56",+45.57%,-,-,146113.92,45742.56000000001,45.57331892284813,,
00138279,S-Oil,010950,20240514,분기보고서 (2024.03),2024.03,"39,332.78","-106,781.14",-73.08%,-,-,39332.78,-106781.14000000001,-73.0807441207518,,
00138279,S-Oil,010950,20240814,반기보고서 (2024.06),2024.06,"77,295.51","+37,962.73",+96.52%,"+18,050.56",+30.47%,77295.51,37962.729999999996,96.51677303256977,18050.559999999998,30.46767699187863
00138279,S-Oil,010950,20241114,분기보고서 (2024.09),2024.09,"113,148.05","+35,852.54",+46.38%,"+12,776.69",+12.73%,113148.05,35852.54000000001,46.383729145457494,12776.690000000002,12.72941803319194
00138279,S-Oil,010950,20250319,사업보고서 (2024.12),2024.12,"148,656.85","+35,508.8",+31.38%,"+2,542.93",+1.74%,148656.85,35508.8,31.382600053646527,2542.929999999993,1.7403749074694546
00138279,S-Oil,010950,20250515,분기보고서 (2025.03),2025.03,"36,939.5","-111,717.35",-75.15%,"-2,393.28",-6.08%,36939.5,-111717.35,-75.15116188725915,-2393.279999999999,-6.0846957677540185
00138279,S-Oil,010950,20250814,반기보고서 (2025.06),2025.06,"68,958.18","+32,018.68",+86.68%,"-8,337.33",-10.79%,68958.18,32018.679999999993,86.67870436795297,-8337.330000000002,-10.786305698739813
00138279,S-Oil,010950,20251114,분기보고서 (2025.09),2025.09,"102,253.1","+33,294.92",+48.28%,"-10,894.95",-9.63%,102253.1,33294.92000000001,48.28277080398586,-10894.949999999997,-9.62893306601395
