corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
01519790,엠앤씨솔루션,484870,20250319,사업보고서 (2024.12),2024.12,"9,570",-,-,-,-,9570.0,,,,
01519790,엠앤씨솔루션,484870,20250515,분기보고서 (2025.03),2025.03,"9,035",-535,-5.59%,-,-,9035.0,-535.0,-5.590386624869382,,
01519790,엠앤씨솔루션,484870,20250814,반기보고서 (2025.06),2025.06,"8,797",-238,-2.63%,-,-,8797.0,-238.0,-2.634200332042058,,
01519790,엠앤씨솔루션,484870,20251114,분기보고서 (2025.09),2025.09,"8,273",-524,-5.96%,-,-,8273.0,-524.0,-5.956576105490507,,
01519790,엠앤씨솔루션,484870,20260318,사업보고서 (2025.12),2025.12,"10,037","+1,764",+21.32%,+467,+4.88%,10037.0,1764.0,21.32237398767074,467.0,4.879832810867294
