corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00201131,아즈텍WB,032080,20220321,사업보고서 (2021.12),2021.12,89,-,-,-,-,89.0,,,,
00201131,아즈텍WB,032080,20220516,분기보고서 (2022.03),2022.03,113.9,+24.9,+27.98%,-,-,113.9,24.900000000000006,27.97752808988765,,
00201131,아즈텍WB,032080,20220816,반기보고서 (2022.06),2022.06,159.52,+45.62,+40.05%,-,-,159.52,45.620000000000005,40.05267778753292,,
00201131,아즈텍WB,032080,20221114,분기보고서 (2022.09),2022.09,"6,599.91","+6,440.39","+4,037.36%",-,-,6599.91,6440.389999999999,4037.355817452357,,
00201131,아즈텍WB,032080,20230317,사업보고서 (2022.12),2022.12,164,"-6,435.91",-97.52%,+75,+84.27%,164.0,-6435.91,-97.51511763039193,75.0,84.26966292134831
00201131,아즈텍WB,032080,20230515,분기보고서 (2023.03),2023.03,157.59,-6.41,-3.91%,+43.69,+38.36%,157.59,-6.409999999999997,-3.9085365853658516,43.69,38.35820895522388
00201131,아즈텍WB,032080,20230814,반기보고서 (2023.06),2023.06,66.88,-90.71,-57.56%,-92.64,-58.07%,66.88,-90.71000000000001,-57.56075893140429,-92.64000000000001,-58.07422266800402
00201131,아즈텍WB,032080,20231114,분기보고서 (2023.09),2023.09,127.46,+60.58,+90.58%,"-6,472.45",-98.07%,127.46,60.58,90.58014354066985,-6472.45,-98.06876154371803
00201131,아즈텍WB,032080,20240320,사업보고서 (2023.12),2023.12,190,+62.54,+49.07%,+26,+15.85%,190.0,62.540000000000006,49.066373764318215,26.0,15.853658536585366
00201131,아즈텍WB,032080,20240516,분기보고서 (2024.03),2024.03,132.2,-57.8,-30.42%,-25.39,-16.11%,132.2,-57.80000000000001,-30.42105263157895,-25.390000000000015,-16.111428390126285
00201131,아즈텍WB,032080,20240814,반기보고서 (2024.06),2024.06,132.15,-0.05,-0.04%,+65.27,+97.59%,132.15,-0.04999999999998295,-0.03782148260210727,65.27000000000001,97.59270334928232
00201131,아즈텍WB,032080,20241114,분기보고서 (2024.09),2024.09,100.94,-31.21,-23.62%,-26.52,-20.81%,100.94,-31.210000000000008,-23.617101778282258,-26.519999999999996,-20.80652753805115
00201131,아즈텍WB,032080,20250324,사업보고서 (2024.12),2024.12,92.81,-8.13,-8.05%,-97.19,-51.15%,92.81,-8.129999999999995,-8.054289677035865,-97.19,-51.15263157894737
00201131,아즈텍WB,032080,20250515,분기보고서 (2025.03),2025.03,81.59,-11.22,-12.09%,-50.61,-38.28%,81.59,-11.219999999999999,-12.089214524296954,-50.609999999999985,-38.282904689863834
00201131,아즈텍WB,032080,20250814,반기보고서 (2025.06),2025.06,149.75,+68.16,+83.54%,+17.6,+13.32%,149.75,68.16,83.53964946684643,17.599999999999994,13.318199016269386
00201131,아즈텍WB,032080,20251114,분기보고서 (2025.09),2025.09,119.33,-30.42,-20.31%,+18.39,+18.22%,119.33,-30.42,-20.313856427378962,18.39,18.218743808202895
00201131,아즈텍WB,032080,20260323,사업보고서 (2025.12),2025.12,115.83,-3.5,-2.93%,+23.02,+24.80%,115.83,-3.5,-2.9330428224252025,23.019999999999996,24.803361706712636
