corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00159616,두산에너빌리티,034020,20220322,사업보고서 (2021.12),2021.12,"174,380",-,-,-,-,174380.0,,,,
00159616,두산에너빌리티,034020,20220513,분기보고서 (2022.03),2022.03,"167,454","-6,926",-3.97%,-,-,167454.0,-6926.0,-3.971785755247159,,
00159616,두산에너빌리티,034020,20220816,반기보고서 (2022.06),2022.06,"178,501","+11,047",+6.60%,-,-,178501.0,11047.0,6.597035603807622,,
00159616,두산에너빌리티,034020,20221114,분기보고서 (2022.09),2022.09,"167,686","-10,815",-6.06%,-,-,167686.0,-10815.0,-6.058789586612956,,
00159616,두산에너빌리티,034020,20230321,사업보고서 (2022.12),2022.12,"162,317","-5,369",-3.20%,"-12,063",-6.92%,162317.0,-5369.0,-3.2018176830504674,-12063.0,-6.917651106778299
00159616,두산에너빌리티,034020,20230515,분기보고서 (2023.03),2023.03,"193,850","+31,533",+19.43%,"+26,396",+15.76%,193850.0,31533.0,19.42680064318587,26396.0,15.763134950493868
00159616,두산에너빌리티,034020,20230811,반기보고서 (2023.06),2023.06,"184,911","-8,939",-4.61%,"+6,410",+3.59%,184911.0,-8939.0,-4.611297394892954,6410.0,3.5910162968274686
00159616,두산에너빌리티,034020,20231114,분기보고서 (2023.09),2023.09,"178,985","-5,926",-3.20%,"+11,299",+6.74%,178985.0,-5926.0,-3.2047850046779236,11299.0,6.738189234640936
00159616,두산에너빌리티,034020,20240327,[기재정정]사업보고서 (2023.12),2023.12,"182,381","+3,396",+1.90%,"+20,064",+12.36%,182381.0,3396.0,1.897365701036402,20064.0,12.360997307737328
00159616,두산에너빌리티,034020,20240516,분기보고서 (2024.03),2024.03,"174,642","-7,739",-4.24%,"-19,208",-9.91%,174642.0,-7739.0,-4.243314818977851,-19208.0,-9.908692287851432
00159616,두산에너빌리티,034020,20241227,[기재정정]반기보고서 (2024.06),2024.06,"170,459","-4,183",-2.40%,"-14,452",-7.82%,170459.0,-4183.0,-2.3951855796429222,-14452.0,-7.815651854135234
00159616,두산에너빌리티,034020,20241112,분기보고서 (2024.09),2024.09,"164,906","-5,553",-3.26%,"-14,079",-7.87%,164906.0,-5553.0,-3.257674866096838,-14079.0,-7.86602229237087
00159616,두산에너빌리티,034020,20250320,사업보고서 (2024.12),2024.12,"197,950","+33,044",+20.04%,"+15,569",+8.54%,197950.0,33044.0,20.038082301432336,15569.0,8.536525186285852
00159616,두산에너빌리티,034020,20250515,분기보고서 (2025.03),2025.03,"193,515","-4,435",-2.24%,"+18,873",+10.81%,193515.0,-4435.0,-2.240464763829253,18873.0,10.80667880578555
00159616,두산에너빌리티,034020,20250814,반기보고서 (2025.06),2025.06,"190,183","-3,332",-1.72%,"+19,724",+11.57%,190183.0,-3332.0,-1.7218303490685427,19724.0,11.571110941634059
00159616,두산에너빌리티,034020,20251113,분기보고서 (2025.09),2025.09,"194,426","+4,243",+2.23%,"+29,520",+17.90%,194426.0,4243.0,2.2310090807275085,29520.0,17.901107297490693
00159616,두산에너빌리티,034020,20260320,사업보고서 (2025.12),2025.12,"255,025","+60,599",+31.17%,"+57,075",+28.83%,255025.0,60599.0,31.168156522275826,57075.0,28.83303864612276
