corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00113508,노루홀딩스,000320,20220516,분기보고서 (2022.03),2022.03,0,-,-,-,-,0.00055575,,,,
00113508,노루홀딩스,000320,20220816,반기보고서 (2022.06),2022.06,0,-0,-41.09%,-,-,0.00032742,-0.00022833000000000006,-41.08502024291498,,
00113508,노루홀딩스,000320,20221114,분기보고서 (2022.09),2022.09,0,-0,-54.75%,-,-,0.00014815,-0.00017926999999999998,-54.75230590678639,,
00113508,노루홀딩스,000320,20230515,분기보고서 (2023.03),2023.03,0,+0,+309.73%,+0,+9.22%,0.00060701,0.00045885999999999995,309.72662841714475,5.125999999999991e-05,9.223571749887522
00113508,노루홀딩스,000320,20230814,반기보고서 (2023.06),2023.06,0,-0,-34.99%,+0,+20.53%,0.00039463,-0.00021237999999999997,-34.987891468015356,6.721e-05,20.527151670637103
00113508,노루홀딩스,000320,20231114,분기보고서 (2023.09),2023.09,0,-0,-53.37%,+0,+24.21%,0.00018402,-0.00021061,-53.36897853685731,3.5869999999999994e-05,24.211947350658114
00113508,노루홀딩스,000320,20240516,분기보고서 (2024.03),2024.03,0,+0,+236.27%,+0,+1.94%,0.00061881,0.00043479,236.27323117052498,1.180000000000007e-05,1.9439547948139357
00113508,노루홀딩스,000320,20240814,반기보고서 (2024.06),2024.06,0,-0,-34.08%,+0,+3.36%,0.00040789,-0.00021092000000000002,-34.08477561771788,1.3260000000000019e-05,3.3601094696297844
00113508,노루홀딩스,000320,20241114,분기보고서 (2024.09),2024.09,0,-0,-54.88%,+0,+0.02%,0.00018406,-0.00022383,-54.87508887199981,4.000000000000639e-08,0.021736767742640144
00113508,노루홀딩스,000320,20250515,분기보고서 (2025.03),2025.03,0,+0,+255.40%,+0,+5.71%,0.00065415,0.00047009000000000005,255.40041290883414,3.5340000000000024e-05,5.710961361322542
00113508,노루홀딩스,000320,20250814,반기보고서 (2025.06),2025.06,0,-0,-35.93%,+0,+2.75%,0.00041911,-0.00023504000000000005,-35.93059695788428,1.121999999999999e-05,2.7507416215156026
00113508,노루홀딩스,000320,20251114,분기보고서 (2025.09),2025.09,0,-0,-51.99%,+0,+9.32%,0.00020122,-0.00021789,-51.98873804013267,1.7160000000000005e-05,9.323046832554605
