corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00158963,유나이티드,033270,20220314,사업보고서 (2021.12),2021.12,0.2,-,-,-,-,0.20236238,,,,
00158963,유나이티드,033270,20220513,분기보고서 (2022.03),2022.03,0.21,+0,+2.27%,-,-,0.20696485,0.004602469999999997,2.2743703646893154,,
00158963,유나이티드,033270,20220812,반기보고서 (2022.06),2022.06,0.23,+0.02,+9.04%,-,-,0.2256841,0.018719249999999993,9.044651785073654,,
00158963,유나이티드,033270,20221111,분기보고서 (2022.09),2022.09,0.24,+0.02,+6.68%,-,-,0.24075587,0.015071770000000012,6.67825956724466,,
00158963,유나이티드,033270,20230317,[기재정정]사업보고서 (2022.12),2022.12,0.26,+0.02,+10.06%,+0.06,+30.94%,0.26497535,0.024219479999999988,10.059767182415946,0.06261296999999999,30.941012850313378
00158963,유나이티드,033270,20230512,분기보고서 (2023.03),2023.03,0.2,-0.07,-25.19%,-0.01,-4.22%,0.19823009,-0.06674526,-25.189233640034814,-0.008734760000000008,-4.2204074749891145
00158963,유나이티드,033270,20230811,반기보고서 (2023.06),2023.06,0.21,+0.01,+6.82%,-0.01,-6.18%,0.21174587,0.013515780000000005,6.818228251825942,-0.013938229999999996,-6.175991130965804
00158963,유나이티드,033270,20231113,분기보고서 (2023.09),2023.09,0.22,+0.01,+4.47%,-0.02,-8.11%,0.22122041,0.009474540000000004,4.474486326462945,-0.019535460000000004,-8.114219603451414
00158963,유나이티드,033270,20240318,사업보고서 (2023.12),2023.12,0.25,+0.02,+10.78%,-0.02,-7.51%,0.24507436,0.023853949999999985,10.782888432400961,-0.019900990000000007,-7.510506165950911
00158963,유나이티드,033270,20240514,분기보고서 (2024.03),2024.03,0.24,-0,-0.55%,+0.05,+22.95%,0.24372032,-0.0013540400000000008,-0.552501697852037,0.04549022999999999,22.948196209768152
00158963,유나이티드,033270,20240813,반기보고서 (2024.06),2024.06,0.25,+0.01,+4.09%,+0.04,+19.81%,0.25369761,0.009977290000000028,4.093745650752489,0.041951740000000015,19.81230613848573
00158963,유나이티드,033270,20241113,분기보고서 (2024.09),2024.09,0.25,-0.01,-2.38%,+0.03,+11.96%,0.24766853,-0.00602908000000002,-2.3764827741183714,0.02644811999999999,11.955551479178613
00158963,유나이티드,033270,20250728,[기재정정]사업보고서 (2024.12),2024.12,0.24,-0.01,-4.43%,-0.01,-3.42%,0.23669427,-0.010974259999999986,-4.431027228206985,-0.008380089999999979,-3.4194070730206048
00158963,유나이티드,033270,20250514,분기보고서 (2025.03),2025.03,0.24,+0,+0.57%,-0.01,-2.33%,0.23805381,0.0013595399999999924,0.5743865282416882,-0.005666509999999986,-2.325005153448012
00158963,유나이티드,033270,20250813,반기보고서 (2025.06),2025.06,0.24,-0,-0.73%,-0.02,-6.85%,0.2363272,-0.0017266100000000173,-0.7253024011672049,-0.01737041000000003,-6.846895404335905
00158963,유나이티드,033270,20251113,분기보고서 (2025.09),2025.09,0.24,+0,+0.63%,-0.01,-3.98%,0.23781149,0.0014842899999999992,0.6280656648917304,-0.009857040000000011,-3.9799323717066564
00158963,유나이티드,033270,20260319,[기재정정]사업보고서 (2025.12),2025.12,0.25,+0.01,+3.59%,+0.01,+4.08%,0.24634112,0.00852963000000001,3.586719043726605,0.009646849999999985,4.075658443273673
