corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00111458,대영포장,014160,20220322,[기재정정]사업보고서 (2021.12),2021.12,0,-,-,-,-,3.725e-05,,,,
00111458,대영포장,014160,20220516,분기보고서 (2022.03),2022.03,0,+0,+27.76%,-,-,4.759e-05,1.034e-05,27.758389261744966,,
00111458,대영포장,014160,20220816,반기보고서 (2022.06),2022.06,0,-0,-3.55%,-,-,4.59e-05,-1.689999999999999e-06,-3.5511662113889453,,
00111458,대영포장,014160,20221114,분기보고서 (2022.09),2022.09,0,-0,-25.58%,-,-,3.416e-05,-1.174e-05,-25.577342047930284,,
00111458,대영포장,014160,20230322,사업보고서 (2022.12),2022.12,0,-0,-5.12%,-0,-12.99%,3.241e-05,-1.749999999999995e-06,-5.122950819672112,-4.839999999999994e-06,-12.993288590604013
00111458,대영포장,014160,20230515,분기보고서 (2023.03),2023.03,0,+0,+9.50%,-0,-25.43%,3.549e-05,3.0799999999999976e-06,9.503239740820725,-1.2099999999999996e-05,-25.4255095608321
00111458,대영포장,014160,20230814,반기보고서 (2023.06),2023.06,0,-0,-0.37%,-0,-22.96%,3.536e-05,-1.3000000000000045e-07,-0.366300366300365,-1.0539999999999997e-05,-22.96296296296296
00111458,대영포장,014160,20231114,분기보고서 (2023.09),2023.09,0,-0,-13.86%,-0,-10.83%,3.046e-05,-4.9000000000000005e-06,-13.857466063348422,-3.6999999999999985e-06,-10.831381733021072
00111458,대영포장,014160,20240321,사업보고서 (2023.12),2023.12,0,-0,-15.27%,-0,-20.36%,2.581e-05,-4.650000000000001e-06,-15.26592252133947,-6.6000000000000046e-06,-20.364085158901585
00111458,대영포장,014160,20240516,분기보고서 (2024.03),2024.03,0,+0,+25.03%,-0,-9.07%,3.227e-05,6.4600000000000025e-06,25.029058504455648,-3.2199999999999997e-06,-9.072978303747533
00111458,대영포장,014160,20240814,반기보고서 (2024.06),2024.06,0,-0,-3.75%,-0,-12.16%,3.106e-05,-1.2100000000000037e-06,-3.7496126433219867,-4.300000000000003e-06,-12.160633484162904
00111458,대영포장,014160,20241114,분기보고서 (2024.09),2024.09,0,+0,+9.21%,+0,+11.36%,3.392e-05,2.860000000000003e-06,9.207984546039928,3.4600000000000008e-06,11.359159553512805
00111458,대영포장,014160,20250320,사업보고서 (2024.12),2024.12,0,-0,-28.07%,-0,-5.46%,2.44e-05,-9.52e-06,-28.066037735849058,-1.4099999999999984e-06,-5.462998837659816
00111458,대영포장,014160,20250515,분기보고서 (2025.03),2025.03,0,+0,+31.64%,-0,-0.46%,3.212e-05,7.719999999999997e-06,31.639344262295065,-1.5000000000000365e-07,-0.46482801363496634
00111458,대영포장,014160,20250814,반기보고서 (2025.06),2025.06,0,-0,-0.09%,+0,+3.32%,3.209e-05,-2.999999999999802e-08,-0.09339975093398678,1.030000000000002e-06,3.316162266580818
00111458,대영포장,014160,20251114,분기보고서 (2025.09),2025.09,0,-0,-3.71%,-0,-8.90%,3.09e-05,-1.1900000000000005e-06,-3.7083203490183902,-3.0200000000000016e-06,-8.903301886792457
00111458,대영포장,014160,20260319,사업보고서 (2025.12),2025.12,0,-0,-21.62%,-0,-0.74%,2.422e-05,-6.68e-06,-21.618122977346278,-1.8000000000000166e-07,-0.7377049180327937
