corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00679314,동성케미컬,102260,20220527,[기재정정]사업보고서 (2021.12),2021.12,"10,252.75",-,-,-,-,10252.75,,,,
00679314,동성케미컬,102260,20220516,분기보고서 (2022.03),2022.03,"9,593.49",-659.26,-6.43%,-,-,9593.49,-659.2600000000002,-6.43007973470533,,
00679314,동성케미컬,102260,20220816,반기보고서 (2022.06),2022.06,"11,830.66","+2,237.17",+23.32%,-,-,11830.66,2237.17,23.319667816404667,,
00679314,동성케미컬,102260,20221114,분기보고서 (2022.09),2022.09,"15,521.79","+3,691.13",+31.20%,-,-,15521.79,3691.130000000001,31.19969638211224,,
00679314,동성케미컬,102260,20230330,사업보고서 (2022.12),2022.12,"14,725.54",-796.25,-5.13%,"+4,472.79",+43.63%,14725.54,-796.25,-5.12988514855568,4472.790000000001,43.62527126868402
00679314,동성케미컬,102260,20230515,분기보고서 (2023.03),2023.03,"16,063.69","+1,338.15",+9.09%,"+6,470.2",+67.44%,16063.69,1338.1499999999996,9.087272860621741,6470.200000000001,67.44365189310669
00679314,동성케미컬,102260,20230811,반기보고서 (2023.06),2023.06,"19,555.87","+3,492.18",+21.74%,"+7,725.21",+65.30%,19555.87,3492.1799999999985,21.739587853102236,7725.209999999999,65.2982166675401
00679314,동성케미컬,102260,20231114,분기보고서 (2023.09),2023.09,"23,122.42","+3,566.55",+18.24%,"+7,600.63",+48.97%,23122.42,3566.5499999999993,18.237746518053143,7600.629999999997,48.967483776033546
00679314,동성케미컬,102260,20240321,사업보고서 (2023.12),2023.12,"21,627.43","-1,494.99",-6.47%,"+6,901.89",+46.87%,21627.43,-1494.989999999998,-6.4655429665233966,6901.889999999999,46.87019966670152
00679314,동성케미컬,102260,20240514,분기보고서 (2024.03),2024.03,"21,627.43",0,0.00%,"+5,563.74",+34.64%,21627.43,0.0,0.0,5563.74,34.635504046704085
00679314,동성케미컬,102260,20240814,[기재정정]반기보고서 (2024.06),2024.06,"21,344.23",-283.2,-1.31%,"+1,788.36",+9.14%,21344.23,-283.2000000000007,-1.3094482331002855,1788.3600000000006,9.144875681828529
00679314,동성케미컬,102260,20241113,분기보고서 (2024.09),2024.09,"19,619.03","-1,725.2",-8.08%,"-3,503.39",-15.15%,19619.03,-1725.2000000000007,-8.08274648464714,-3503.3899999999994,-15.151485008922075
00679314,동성케미컬,102260,20250515,[기재정정]사업보고서 (2024.12),2024.12,"24,634.53","+5,015.5",+25.56%,"+3,007.1",+13.90%,24634.53,5015.5,25.564464705951305,3007.0999999999985,13.904102336708515
00679314,동성케미컬,102260,20250515,분기보고서 (2025.03),2025.03,"23,483.86","-1,150.67",-4.67%,"+1,856.43",+8.58%,23483.86,-1150.6699999999983,-4.6709638868693615,1856.4300000000003,8.583682850898143
00679314,동성케미컬,102260,20250814,반기보고서 (2025.06),2025.06,"20,290.77","-3,193.09",-13.60%,"-1,053.46",-4.94%,20290.77,-3193.09,-13.596955526050658,-1053.4599999999991,-4.935572751980274
00679314,동성케미컬,102260,20251114,분기보고서 (2025.09),2025.09,"22,196.31","+1,905.54",+9.39%,"+2,577.28",+13.14%,22196.31,1905.5400000000009,9.391166525469474,2577.2800000000025,13.136633156685129
00679314,동성케미컬,102260,20260318,사업보고서 (2025.12),2025.12,"21,376.75",-819.56,-3.69%,"-3,257.78",-13.22%,21376.75,-819.5600000000013,-3.6923254360747393,-3257.779999999999,-13.224445524229603
