corp_code,corp_name,stock_code,filing_date,report_name,report_period,amount_display,change_display,change_pct_display,yoy_change_display,yoy_change_pct_display,amount_eok,change_eok,change_pct,yoy_change_eok,yoy_change_pct
00683469,일진전기,103590,20220317,사업보고서 (2021.12),2021.12,"21,269.64",-,-,-,-,21269.64,,,,
00683469,일진전기,103590,20220516,분기보고서 (2022.03),2022.03,"21,594.94",+325.3,+1.53%,-,-,21594.94,325.2999999999993,1.5294099947154693,,
00683469,일진전기,103590,20220816,반기보고서 (2022.06),2022.06,"26,993.48","+5,398.54",+25.00%,-,-,26993.48,5398.540000000001,24.99909701068863,,
00683469,일진전기,103590,20221114,분기보고서 (2022.09),2022.09,"24,618.41","-2,375.07",-8.80%,-,-,24618.41,-2375.0699999999997,-8.79868027390318,,
00683469,일진전기,103590,20230315,사업보고서 (2022.12),2022.12,"24,528.32",-90.09,-0.37%,"+3,258.68",+15.32%,24528.32,-90.09000000000015,-0.3659456479927048,3258.6800000000003,15.320804677465159
00683469,일진전기,103590,20230512,분기보고서 (2023.03),2023.03,"25,967.84","+1,439.52",+5.87%,"+4,372.9",+20.25%,25967.84,1439.5200000000004,5.868807973803336,4372.9000000000015,20.24965107566866
00683469,일진전기,103590,20230811,반기보고서 (2023.06),2023.06,"32,894","+6,926.16",+26.67%,"+5,900.52",+21.86%,32894.0,6926.16,26.67206821976722,5900.52,21.859056335085363
00683469,일진전기,103590,20231113,분기보고서 (2023.09),2023.09,"38,543.44","+5,649.44",+17.17%,"+13,925.03",+56.56%,38543.44,5649.440000000002,17.174682312883817,13925.030000000002,56.563482369495034
00683469,일진전기,103590,20240313,사업보고서 (2023.12),2023.12,"51,910.99","+13,367.55",+34.68%,"+27,382.67",+111.64%,51910.99,13367.549999999996,34.68177723628196,27382.67,111.63695679117036
00683469,일진전기,103590,20240514,분기보고서 (2024.03),2024.03,"62,797.79","+10,886.8",+20.97%,"+36,829.95",+141.83%,62797.79,10886.800000000003,20.9720523534612,36829.95,141.82908551500623
00683469,일진전기,103590,20240813,반기보고서 (2024.06),2024.06,"65,812.39","+3,014.6",+4.80%,"+32,918.39",+100.07%,65812.39,3014.5999999999985,4.80048740568737,32918.39,100.07414726089866
00683469,일진전기,103590,20241113,분기보고서 (2024.09),2024.09,"70,715.78","+4,903.39",+7.45%,"+32,172.34",+83.47%,70715.78,4903.389999999999,7.450557562185489,32172.339999999997,83.47033892148701
00683469,일진전기,103590,20250312,사업보고서 (2024.12),2024.12,"66,875.57","-3,840.21",-5.43%,"+14,964.58",+28.83%,66875.57,-3840.209999999992,-5.430485246715788,14964.580000000009,28.827383180324645
00683469,일진전기,103590,20250514,분기보고서 (2025.03),2025.03,"72,418.8","+5,543.23",+8.29%,"+9,621.01",+15.32%,72418.8,5543.229999999996,8.288871407002585,9621.010000000002,15.320618766998015
00683469,일진전기,103590,20250813,반기보고서 (2025.06),2025.06,"75,703.77","+3,284.97",+4.54%,"+9,891.38",+15.03%,75703.77,3284.970000000001,4.53607350577474,9891.380000000005,15.029662347773732
00683469,일진전기,103590,20251113,분기보고서 (2025.09),2025.09,"72,282.41","-3,421.36",-4.52%,"+1,566.63",+2.22%,72282.41,-3421.3600000000006,-4.519405044160941,1566.6300000000047,2.215389549546091
00683469,일진전기,103590,20260311,사업보고서 (2025.12),2025.12,"64,991.41","-7,291",-10.09%,"-1,884.16",-2.82%,64991.41,-7291.0,-10.086824719873066,-1884.1600000000035,-2.817411500193573
