corp_code,corp_name,stock_code,start_date,end_date,filings,processed_filings,skipped_filings,match_count,matched_filing_count,total_count,has_backlog_keyword,has_backlog_total,latest_total_period,latest_total_eok,status
01817920,페스카로,000150,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,383.11388,has_backlog_total
00392691,포니링크,064800,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,23.33231,has_backlog_total
00188797,포메탈,119500,20250408,20260408,1,1,0,11,1,1,True,True,2025.12,5.75,has_backlog_total
01513699,포바이포,389140,20250408,20260408,1,1,0,8,1,1,True,True,2025.12,123.43,has_backlog_total
00155212,포스코DX,022100,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,9314.48,has_backlog_total
00155276,포스코퓨처엠,003670,20250408,20260408,1,1,0,10,1,1,True,True,2025.12,301.75,has_backlog_total
00369213,폴라리스AI,039980,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,73.78027,has_backlog_total
00663669,폴라리스우노,114630,20250408,20260408,1,1,0,1,1,1,True,True,2025.12,95.31411,has_backlog_total
00537832,푸른기술,094940,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,98.20318,has_backlog_total
00684714,풍산,103140,20250408,20260408,1,1,0,77,1,1,True,True,2025.12,810361.0,has_backlog_total
00155531,풍산홀딩스,005810,20250408,20260408,1,1,0,61,1,1,True,True,2025.12,8103.61,has_backlog_total
01357446,퓨런티어,370090,20250408,20260408,1,1,0,9,1,1,True,True,2025.12,78.72,has_backlog_total
01053540,퓨쳐켐,220100,20250408,20260408,1,1,0,2,1,1,True,True,2025.12,1.86655,has_backlog_total
01258428,프레스티지바이오로직스,334970,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,0.31522,has_backlog_total
01359736,프로이천,321260,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,30.69,has_backlog_total
01454341,플래티어,367000,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,56.57,has_backlog_total
00181934,플랜텍,051310,20250408,20260408,1,1,0,22,1,1,True,True,2025.12,2403.00409,has_backlog_total
00189538,피델릭스,032580,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,259.74,has_backlog_total
01429220,피아이이,452450,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,248.62774,has_backlog_total
00525864,피앤씨테크,237750,20250408,20260408,1,1,0,8,1,1,True,True,2025.09,7.19,has_backlog_total
01290381,피엔케이피부임상연구센타,347740,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,60.85,has_backlog_total
01144569,피엔티엠에스,257370,20250408,20260408,1,1,0,9,1,1,True,True,2025.12,270.0,has_backlog_total
00829380,피제이메탈,128660,20250408,20260408,1,1,0,2,1,1,True,True,2025.12,75.96,has_backlog_total
01524507,핀텔,291810,20250408,20260408,1,1,0,8,1,1,True,True,2025.12,45.07,has_backlog_total
01488320,필에너지,378340,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,736.66,has_backlog_total
00938721,필옵틱스,161580,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,1059.38,has_backlog_total
01142075,핑거,163730,20250408,20260408,1,1,0,9,1,1,True,True,2025.12,142.83,has_backlog_total
00601191,하나기술,299030,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,3262.12,has_backlog_total
00248974,하나제약,293480,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,555.24,has_backlog_total
00165060,하이록코리아,013030,20250408,20260408,1,1,0,13,1,1,True,True,2025.12,1930.8,has_backlog_total
00825959,하이비젼시스템,126700,20250408,20260408,1,1,0,11,1,1,True,True,2025.12,1264.41,has_backlog_total
00688358,하이즈항공,221840,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,11625.38,has_backlog_total
00409964,하이텍팜,106190,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,211.71,has_backlog_total
00221728,하츠,066130,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,1216.16,has_backlog_total
00261285,한국가스공사,036460,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,4791.9,has_backlog_total
00156691,한국공항,005430,20250408,20260408,1,1,0,1,1,1,True,True,2025.12,5865.47,has_backlog_total
01179617,한국비엔씨,256840,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,20381.69,has_backlog_total
00158112,한국수출포장공업,002200,20250408,20260408,1,1,0,1,1,1,True,True,2025.12,3e-05,has_backlog_total
00159193,한국전력공사,015760,20250408,20260408,1,1,0,56,1,1,True,True,2025.12,5956.66,has_backlog_total
00257732,한국정밀기계,101680,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,461.0,has_backlog_total
00306454,한국정보인증,053300,20250408,20260408,1,1,0,1,1,1,True,True,2025.12,0.01,has_backlog_total
00159564,한국주강,025890,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,0.25208107,has_backlog_total
00159573,한국주철관공업,000970,20250408,20260408,1,1,0,8,1,1,True,True,2025.12,357.42,has_backlog_total
00403766,한국첨단소재,062970,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,7.20627,has_backlog_total
00159795,한국카본,017960,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,11416.57,has_backlog_total
00765897,한국피아이엠,448900,20250408,20260408,1,1,0,13,1,1,True,True,2025.12,398.11667,has_backlog_total
00309503,한국항공우주,047810,20250408,20260408,1,1,0,1,1,1,True,True,2025.12,3.0,has_backlog_total
00528515,한라IMS,092460,20250408,20260408,1,1,0,14,1,1,True,True,2025.12,2057.79,has_backlog_total
00413523,한미글로벌,053690,20250408,20260408,1,1,0,17,1,1,True,True,2025.12,622.13038,has_backlog_total
00607496,한빛레이저,452190,20250408,20260408,1,1,0,10,1,1,True,True,2025.12,101.90703,has_backlog_total
00161693,한샘,009240,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,2376.22,has_backlog_total
01060744,한솔제지,213500,20250408,20260408,1,1,0,42,1,1,True,True,2025.09,2924.05,has_backlog_total
00103626,한솔피엔에스,010420,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,84.89,has_backlog_total
00171636,한솔홀딩스,004150,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,84.89,has_backlog_total
00216762,한양이엔지,045100,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,5957.45,has_backlog_total
01359815,한울반도체,320000,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,63.63585,has_backlog_total
00560122,한울소재과학,091440,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,3.23566,has_backlog_total
00129509,한익스프레스,014130,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,20.25,has_backlog_total
00162832,한일단조,024740,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,174.22,has_backlog_total
00162911,한일사료,005860,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,4439.33,has_backlog_total
01319808,한일시멘트,300720,20250408,20260408,1,1,0,22,1,1,True,True,2025.12,1939.55,has_backlog_total
00162993,한일홀딩스,003300,20250408,20260408,1,1,0,22,1,1,True,True,2025.12,1939.55,has_backlog_total
00159218,한전KPS,051600,20250408,20260408,1,1,0,13,1,1,True,True,2025.12,15045.64,has_backlog_total
00159209,한전기술,052690,20250408,20260408,1,1,0,19,1,1,True,True,2025.12,12176.0,has_backlog_total
00194947,한전산업,130660,20250408,20260408,1,1,0,2,1,1,True,True,2025.12,20.2812,has_backlog_total
00404941,한텍,098070,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,1604.13,has_backlog_total
00160588,한화,000880,20250408,20260408,1,1,0,12,1,1,True,True,2025.12,2777211.9,has_backlog_total
01867758,한화비전,489790,20250408,20260408,1,1,0,4,1,1,True,True,2025.09,299.86,has_backlog_total
00339391,한화시스템,272210,20250408,20260408,1,1,0,7,1,1,True,True,2025.09,111758.2,has_backlog_total
00126566,한화에어로스페이스,012450,20250408,20260408,1,1,0,12,1,1,True,True,2025.09,1031207.96,has_backlog_total
00361008,한화엔진,082740,20250408,20260408,1,1,0,8,1,1,True,True,2025.12,41427.0,has_backlog_total
00111704,한화오션,042660,20250408,20260408,1,1,0,8,1,1,True,True,2025.12,344950.64,has_backlog_total
00453442,해성에어로보틱스,059270,20250408,20260408,1,1,0,2,1,1,True,True,2025.12,57.79,has_backlog_total
00793155,핸디소프트,220180,20250408,20260408,1,1,0,8,1,1,True,True,2025.12,253.7,has_backlog_total
00164478,현대건설,000720,20250408,20260408,1,1,0,124,1,1,True,True,2025.12,697355.74,has_backlog_total
00302926,현대로템,064350,20250408,20260408,1,1,0,42,1,1,True,True,2025.12,116185.27,has_backlog_total
01358463,현대무벡스,319400,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,3731.76713,has_backlog_total
00228536,현대에버다임,041440,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,1353.0,has_backlog_total
00255044,현대에이치티,039010,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,1971.37,has_backlog_total
00164724,현대엘리베이터,017800,20250408,20260408,1,1,0,10,1,1,True,True,2025.12,20908.15,has_backlog_total
00362441,현대오토에버,307950,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,10775.0,has_backlog_total
00106623,현대위아,011210,20250408,20260408,1,1,0,3,1,1,True,True,2025.12,14290.26,has_backlog_total
00164742,현대자동차,005380,20250408,20260408,1,1,0,44,1,1,True,True,2025.12,116185.27,has_backlog_total
00164812,현대코퍼레이션,011760,20250408,20260408,1,1,0,22,1,1,True,True,2025.12,6652.37,has_backlog_total
00667373,현대힘스,460930,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,653.75,has_backlog_total
00367455,현우산업,092300,20250408,20260408,1,1,0,9,1,1,True,True,2025.12,373.41,has_backlog_total
00441243,형지엘리트,093240,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,154.54,has_backlog_total
00166272,화승코퍼레이션,013520,20250408,20260408,1,1,0,1,1,1,True,True,2025.12,2295.11,has_backlog_total
00166500,화천기계,010660,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,209.42,has_backlog_total
00166519,화천기공,000850,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,518.39,has_backlog_total
00218575,황금에스티,032560,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,1215.34,has_backlog_total
00117188,효성,004800,20250408,20260408,1,1,0,4,1,1,True,True,2025.12,15771.06,has_backlog_total
00414850,효성 ITX,094280,20250408,20260408,1,1,0,6,1,1,True,True,2025.12,1782.52,has_backlog_total
00111421,휴니드테크놀러지스,005870,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,3744.0,has_backlog_total
00230814,휴림에이텍,078590,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,3108.52,has_backlog_total
00861997,휴먼테크놀로지,175140,20250408,20260408,1,1,0,5,1,1,True,True,2025.12,70.8,has_backlog_total
00263140,휴스토리,046400,20250408,20260408,1,1,0,7,1,1,True,True,2025.12,0.1,has_backlog_total
00236863,희림,037440,20250408,20260408,1,1,0,463,1,1,True,True,2025.12,11083.48179,has_backlog_total
00556712,힘스,238490,20250408,20260408,1,1,0,11,1,1,True,True,2025.12,401.2,has_backlog_total
00129013,CJ씨푸드,011150,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00406037,CSA 코스믹,083660,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00126089,DH오토넥스,000300,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01182578,DH오토리드,290120,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00116949,DN오토모티브,007340,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00118266,DRB동일,004840,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00108612,DS단석,017860,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
00117726,DYP,092780,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00165583,E1,017940,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01480708,HEM파마,376270,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00983916,HLB제넥스,187420,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00105466,KCC건설,021320,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00159971,KC그린홀딩스,009440,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00405278,KG모빌리언스,046440,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00264547,KG이니시스,035600,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00378628,KH바텍,060720,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01467451,KT밀리의서재,418470,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00412348,LB세미콘,061970,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00105961,LG이노텍,011070,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00401731,LG전자,066570,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01343665,RF머트리얼즈,327260,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00134510,SJG세종,033530,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00398792,SNT모티브,064960,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00519252,THE E&M,089230,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00154329,TP,007980,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01032583,강동씨앤엘,198440,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00255619,강원랜드,035250,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00101433,경농,002100,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00101628,경방,000050,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00579999,고영,098460,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00674498,골프존홀딩스,121440,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00523176,광동헬스바이오,086220,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00186452,광무,029480,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00104120,광진실업,026910,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
00202060,구영테크,053270,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00256715,국순당,043650,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00104573,국일제지,078130,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00677486,그린광학,000150,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
01370863,그린리소스,402490,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01042711,글로벌텍스프리,204620,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00159731,글로본,019660,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00105606,금호에이치티,214330,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00106614,기신정기,092440,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01117422,나눔테크,244880,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00297095,나라엠앤디,051490,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00362122,나래나노텍,137080,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00819374,나무가,190510,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01594791,나우로보틱스,459510,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00425254,나우코스,257990,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00264945,나이스정보통신,036800,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00107224,남선알미늄,008350,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00923792,내츄럴엔도텍,168330,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00599106,네오리진,094860,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01170865,네오셈,253590,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01219155,네오크레마,311390,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00551920,네오팜,092730,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00842585,네이블,153460,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00227333,네패스,033640,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01368354,네패스아크,330860,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01385050,넥스트바이오메디컬,389650,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01515864,넥스트칩,396270,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01328170,노드메이슨,317860,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00305941,노브랜드,145170,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01135057,녹십자웰빙,234690,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01639508,뉴엔AI,463020,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00268251,다산네트웍스,039560,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01084364,다산디엠씨,208860,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00353878,다스코,058730,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
00113544,대한화섬,003830,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00166175,대호특수강,021040,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00968607,더본코리아,475560,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01291317,더블유씨피,393890,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01318261,더블유에스아이,299170,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01021666,덕산테코피아,317330,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01516933,덕양에너젠,000010,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00571298,덕우전자,263600,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01187494,덴티스,261200,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01765256,동국씨엠,460850,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01073261,동방메디컬,240550,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00117072,동양건설산업,005900,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00228712,동우팜투테이블,088910,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00367710,동인기연,111380,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00939687,동일고무벨트,163560,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00172945,동일스틸럭스,023790,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
00118451,동일제강,002690,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00563545,두산테스나,131970,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00119672,두올,016740,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00230036,드래곤플라이,030350,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00364467,드림어스컴퍼니,060570,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00624509,디바이스,187870,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00118345,디아이동일,001530,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01376715,디앤디파마텍,347850,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00569691,디엔에프,092070,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00576789,디젠스,113810,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00965512,라온텍,418420,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00990396,레드우즈,266170,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00828761,레이,228670,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00899459,레이언스,228850,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01573381,레이저쎌,412350,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01261644,레인보우로보틱스,277810,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00536523,로보스타,090360,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01139266,로스웰,900260,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00155948,로젠,033290,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01335143,로킷헬스케어,376900,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
01049167,롤링스톤,214610,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00369657,리노공업,058470,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01385005,리브스메드,491000,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01685677,리센스메디컬,394420,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01210066,리파인,377450,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01764099,링크솔루션,474650,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00624378,마이크로투나노,424980,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
01234507,매일유업,267980,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00807555,메가엠디,133750,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01035942,메디안디노스틱,233250,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00453929,메디포스트,078160,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01780608,메쥬,000880,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00652007,메카로,241770,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00657783,모델솔루션,417970,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00498001,모베이스,101330,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00137234,모베이스전자,012860,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00215976,무궁화인포메이션테크놀로지,038340,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00119007,무림P&P,009580,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00136086,무림페이퍼,009200,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00197759,미래산업,025560,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00195229,미스토홀딩스,081660,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01547933,미쥬,351020,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01374717,미트박스,475460,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01160974,바이오에프디엔씨,251120,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01352575,바이오텐,289170,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00636656,바이오플러스,099430,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00232089,바이온,032980,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00264255,바텍,043150,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00360036,백금T&A,046310,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01453944,벡트,457600,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01872459,본시스템즈,496320,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00642897,브레인즈컴퍼니,099390,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01559637,블루엠텍,439580,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00238001,블루콤,033560,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01508855,블리츠웨이엔터테인먼트,369370,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00533191,비보존 제약,082800,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01153105,비비씨,318410,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01301623,비씨엔씨,146320,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00256043,비씨월드제약,200780,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00524786,비엠티,086670,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01194607,비츠로넥스텍,488900,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00154718,비츠로셀,082920,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00201432,비츠로시스,054220,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00980043,비큐AI,148780,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01109070,비피도,238200,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01283974,삐아,451250,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01676642,사피엔반도체,452430,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
00799177,삼기,122350,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00125822,삼보산업,009620,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00126201,삼성공조,006660,20250408,20260408,1,1,0,2,1,0,True,False,,,has_backlog_keyword_only
00126380,삼성전자,005930,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00863533,삼양엔씨켐,482630,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00405506,삼영에스앤씨,361670,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00191588,삼원강재,023000,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00109806,삼일씨엔에스,004440,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
01370322,삼진식품,000130,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00262266,삼현,437730,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00129642,상신브레이크,041650,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
00181299,상아프론테크,089980,20250408,20260408,1,1,0,1,1,0,True,False,,,has_backlog_keyword_only
